Source,Target,Type,Weight
572,574,undirected,1
572,576,undirected,1
572,577,undirected,1
572,578,undirected,1
572,580,undirected,1
572,581,undirected,1
572,582,undirected,1
572,583,undirected,1
572,584,undirected,1
572,585,undirected,1
572,586,undirected,1
572,588,undirected,1
572,589,undirected,1
572,590,undirected,1
572,592,undirected,1
573,574,undirected,1
573,576,undirected,1
573,577,undirected,1
573,578,undirected,1
573,580,undirected,1
573,581,undirected,1
573,582,undirected,1
573,583,undirected,1
573,584,undirected,1
573,585,undirected,1
573,586,undirected,1
573,588,undirected,1
573,589,undirected,1
573,590,undirected,1
573,592,undirected,1
574,576,undirected,1
574,577,undirected,1
574,578,undirected,1
574,580,undirected,1
574,581,undirected,1
574,582,undirected,1
574,583,undirected,1
574,584,undirected,1
574,585,undirected,1
574,586,undirected,1
574,588,undirected,1
574,589,undirected,1
574,590,undirected,1
574,592,undirected,1
576,577,undirected,1
576,578,undirected,1
576,580,undirected,1
576,581,undirected,1
576,582,undirected,1
576,583,undirected,1
576,584,undirected,1
576,585,undirected,1
576,586,undirected,1
576,588,undirected,1
576,589,undirected,1
576,590,undirected,1
576,592,undirected,1
577,578,undirected,1
577,580,undirected,1
577,581,undirected,1
577,582,undirected,1
577,583,undirected,1
577,584,undirected,1
577,585,undirected,1
577,586,undirected,1
577,588,undirected,1
577,589,undirected,1
577,590,undirected,1
577,592,undirected,1
578,580,undirected,1
578,581,undirected,1
578,582,undirected,1
578,583,undirected,1
578,584,undirected,1
578,585,undirected,1
578,586,undirected,1
578,588,undirected,1
578,589,undirected,1
578,590,undirected,1
580,592,undirected,1
580,581,undirected,1
580,582,undirected,1
580,583,undirected,1
580,584,undirected,1
580,585,undirected,1
580,586,undirected,1
580,588,undirected,1
580,589,undirected,1
580,590,undirected,1
592,581,undirected,1
592,582,undirected,1
592,583,undirected,1
592,584,undirected,1
592,585,undirected,1
592,586,undirected,1
592,588,undirected,1
592,589,undirected,1
592,590,undirected,1
581,582,undirected,1
581,583,undirected,1
581,584,undirected,1
581,585,undirected,1
581,586,undirected,1
581,588,undirected,1
581,589,undirected,1
581,590,undirected,1
582,583,undirected,1
582,584,undirected,1
582,585,undirected,1
582,586,undirected,1
582,588,undirected,1
582,589,undirected,1
582,590,undirected,1
583,584,undirected,1
583,585,undirected,1
583,586,undirected,1
583,588,undirected,1
583,589,undirected,1
583,590,undirected,1
584,585,undirected,1
584,586,undirected,1
584,588,undirected,1
584,589,undirected,1
584,590,undirected,1
585,586,undirected,1
585,588,undirected,1
585,589,undirected,1
585,590,undirected,1
586,588,undirected,1
586,589,undirected,1
586,590,undirected,1
588,589,undirected,1
588,590,undirected,1
589,590,undirected,1
563,250,undirected,1
564,250,undirected,1
565,250,undirected,1
566,250,undirected,1
567,250,undirected,1
568,250,undirected,1
569,250,undirected,1
570,250,undirected,1
595,250,undirected,1
604,250,undirected,1
605,250,undirected,1
618,250,undirected,1
619,250,undirected,1
623,250,undirected,1
625,250,undirected,1
626,250,undirected,1
632,250,undirected,1
575,250,undirected,1
587,250,undirected,1
591,250,undirected,1
593,250,undirected,1
596,250,undirected,1
597,250,undirected,1
596,250,undirected,1
597,250,undirected,1
599,250,undirected,1
600,250,undirected,1
601,250,undirected,1
602,250,undirected,1
603,250,undirected,1
606,250,undirected,1
607,250,undirected,1
608,250,undirected,1
609,250,undirected,1
612,250,undirected,1
614,250,undirected,1
617,250,undirected,1
620,250,undirected,1
621,250,undirected,1
622,250,undirected,1
624,250,undirected,1
627,250,undirected,1
563,162,undirected,1
564,162,undirected,1
565,162,undirected,1
566,162,undirected,1
567,162,undirected,1
568,162,undirected,1
569,162,undirected,1
570,162,undirected,1
595,162,undirected,1
604,162,undirected,1
605,162,undirected,1
618,162,undirected,1
619,162,undirected,1
623,162,undirected,1
625,162,undirected,1
626,162,undirected,1
632,162,undirected,1
575,162,undirected,1
587,162,undirected,1
591,162,undirected,1
593,162,undirected,1
596,162,undirected,1
597,162,undirected,1
596,162,undirected,1
597,162,undirected,1
599,162,undirected,1
600,162,undirected,1
601,162,undirected,1
602,162,undirected,1
603,162,undirected,1
606,162,undirected,1
607,162,undirected,1
608,162,undirected,1
609,162,undirected,1
612,162,undirected,1
614,162,undirected,1
617,162,undirected,1
620,162,undirected,1
621,162,undirected,1
622,162,undirected,1
624,162,undirected,1
627,162,undirected,1
563,13,undirected,1
564,13,undirected,1
565,13,undirected,1
566,13,undirected,1
567,13,undirected,1
568,13,undirected,1
569,13,undirected,1
570,13,undirected,1
595,13,undirected,1
604,13,undirected,1
605,13,undirected,1
618,13,undirected,1
619,13,undirected,1
623,13,undirected,1
625,13,undirected,1
626,13,undirected,1
632,13,undirected,1
575,13,undirected,1
587,13,undirected,1
591,13,undirected,1
593,13,undirected,1
596,13,undirected,1
597,13,undirected,1
596,13,undirected,1
597,13,undirected,1
599,13,undirected,1
600,13,undirected,1
601,13,undirected,1
602,13,undirected,1
603,13,undirected,1
606,13,undirected,1
607,13,undirected,1
608,13,undirected,1
609,13,undirected,1
612,13,undirected,1
614,13,undirected,1
617,13,undirected,1
620,13,undirected,1
621,13,undirected,1
622,13,undirected,1
624,13,undirected,1
627,13,undirected,1
571,13,undirected,1
572,13,undirected,1
573,13,undirected,1
574,13,undirected,1
576,13,undirected,1
577,13,undirected,1
578,13,undirected,1
580,13,undirected,1
581,13,undirected,1
582,13,undirected,1
583,13,undirected,1
584,13,undirected,1
585,13,undirected,1
586,13,undirected,1
588,13,undirected,1
589,13,undirected,1
590,13,undirected,1
592,13,undirected,1
251,13,undirected,1
253,13,undirected,1
251,250,undirected,1
253,250,undirected,1
253,251,undirected,1
253,411,undirected,1
253,591,undirected,1
253,596,undirected,1
253,607,undirected,1
253,587,undirected,1
253,597,undirected,1
253,575,undirected,1
253,624,undirected,1
253,601,undirected,1
253,593,undirected,1
253,608,undirected,1
253,600,undirected,1
253,603,undirected,1
251,411,undirected,1
251,591,undirected,1
251,596,undirected,1
251,607,undirected,1
251,587,undirected,1
251,597,undirected,1
251,575,undirected,1
251,624,undirected,1
251,601,undirected,1
251,593,undirected,1
251,608,undirected,1
251,600,undirected,1
251,603,undirected,1
411,591,undirected,1
411,596,undirected,1
411,607,undirected,1
411,587,undirected,1
411,597,undirected,1
411,575,undirected,1
411,624,undirected,1
411,601,undirected,1
411,593,undirected,1
411,608,undirected,1
411,600,undirected,1
411,603,undirected,1
591,596,undirected,1
591,607,undirected,1
591,587,undirected,1
591,597,undirected,1
591,575,undirected,1
591,624,undirected,1
591,601,undirected,1
591,593,undirected,1
591,608,undirected,1
591,600,undirected,1
591,603,undirected,1
596,607,undirected,1
596,587,undirected,1
596,597,undirected,1
596,575,undirected,1
596,624,undirected,1
596,601,undirected,1
596,593,undirected,1
596,608,undirected,1
596,600,undirected,1
596,603,undirected,1
607,587,undirected,1
607,597,undirected,1
607,575,undirected,1
607,624,undirected,1
607,601,undirected,1
607,593,undirected,1
607,608,undirected,1
607,600,undirected,1
587,603,undirected,1
587,597,undirected,1
587,575,undirected,1
587,624,undirected,1
587,601,undirected,1
587,593,undirected,1
587,608,undirected,1
587,600,undirected,1
587,603,undirected,1
597,575,undirected,1
597,624,undirected,1
597,601,undirected,1
597,593,undirected,1
597,608,undirected,1
597,600,undirected,1
597,603,undirected,1
575,624,undirected,1
575,601,undirected,1
575,593,undirected,1
575,608,undirected,1
575,600,undirected,1
575,603,undirected,1
624,601,undirected,1
624,593,undirected,1
624,608,undirected,1
624,600,undirected,1
624,603,undirected,1
601,593,undirected,1
601,608,undirected,1
601,600,undirected,1
601,603,undirected,1
593,608,undirected,1
593,600,undirected,1
593,603,undirected,1
608,600,undirected,1
608,603,undirected,1
600,603,undirected,1
243,250,undirected,1
79,250,undirected,1
506,250,undirected,1
429,250,undirected,1
242,250,undirected,1
305,250,undirected,1
393,250,undirected,1
488,250,undirected,1
101,250,undirected,1
488,253,undirected,1
79,251,undirected,1
258,402,undirected,1
258,301,undirected,1
258,101,undirected,1
258,398,undirected,1
258,399,undirected,1
258,400,undirected,1
258,401,undirected,1
258,594,undirected,1
258,109,undirected,1
258,598,undirected,1
301,254,undirected,1
301,398,undirected,1
301,399,undirected,1
301,400,undirected,1
301,401,undirected,1
301,594,undirected,1
301,109,undirected,1
301,598,undirected,1
254,398,undirected,1
254,399,undirected,1
254,400,undirected,1
254,401,undirected,1
254,594,undirected,1
254,109,undirected,1
254,598,undirected,1
254,559,undirected,1
254,560,undirected,1
398,399,undirected,1
398,400,undirected,1
398,401,undirected,1
398,594,undirected,1
398,109,undirected,1
398,598,undirected,1
398,559,undirected,1
398,560,undirected,1
399,400,undirected,1
399,401,undirected,1
399,594,undirected,1
399,109,undirected,1
399,598,undirected,1
399,559,undirected,1
399,560,undirected,1
400,401,undirected,1
400,594,undirected,1
400,109,undirected,1
400,598,undirected,1
400,559,undirected,1
400,560,undirected,1
401,594,undirected,1
401,109,undirected,1
401,598,undirected,1
401,559,undirected,1
401,560,undirected,1
594,109,undirected,1
594,598,undirected,1
594,559,undirected,1
594,560,undirected,1
109,598,undirected,1
109,559,undirected,1
109,560,undirected,1
598,559,undirected,1
598,560,undirected,1
560,559,undirected,1
402,101,undirected,1
301,101,undirected,1
254,101,undirected,1
398,101,undirected,1
399,101,undirected,1
400,101,undirected,1
401,101,undirected,1
594,101,undirected,1
109,101,undirected,1
598,101,undirected,1
402,256,undirected,1
301,256,undirected,1
254,256,undirected,1
398,256,undirected,1
399,256,undirected,1
400,256,undirected,1
401,256,undirected,1
594,256,undirected,1
109,256,undirected,1
598,256,undirected,1
393,256,undirected,1
258,393,undirected,1
402,393,undirected,1
301,393,undirected,1
254,393,undirected,1
398,393,undirected,1
399,393,undirected,1
400,393,undirected,1
401,393,undirected,1
594,393,undirected,1
109,393,undirected,1
598,393,undirected,1
258,488,undirected,1
402,488,undirected,1
301,488,undirected,1
254,488,undirected,1
398,488,undirected,1
399,488,undirected,1
400,488,undirected,1
401,488,undirected,1
594,488,undirected,1
109,488,undirected,1
598,488,undirected,1
301,305,undirected,1
254,305,undirected,1
594,305,undirected,1
109,305,undirected,1
598,305,undirected,1
258,305,undirected,1
258,162,undirected,1
402,162,undirected,1
301,162,undirected,1
254,162,undirected,1
398,162,undirected,1
401,162,undirected,1
594,162,undirected,1
109,162,undirected,1
598,162,undirected,1
258,13,undirected,1
402,13,undirected,1
301,13,undirected,1
254,13,undirected,1
398,13,undirected,1
399,13,undirected,1
400,13,undirected,1
401,13,undirected,1
594,13,undirected,1
109,13,undirected,1
598,13,undirected,1
560,610,undirected,1
559,610,undirected,1
243,610,undirected,1
79,610,undirected,1
506,610,undirected,1
429,610,undirected,1
242,610,undirected,1
593,243,undirected,1
258,250,undirected,1
402,250,undirected,1
301,250,undirected,1
254,250,undirected,1
398,250,undirected,1
399,250,undirected,1
400,250,undirected,1
401,250,undirected,1
594,250,undirected,1
109,250,undirected,1
598,250,undirected,1
20,393,undirected,1
23,393,undirected,1
192,393,undirected,1
58,393,undirected,1
68,393,undirected,1
192,305,undirected,1
58,305,undirected,1
68,305,undirected,1
20,162,undirected,1
23,162,undirected,1
192,162,undirected,1
58,162,undirected,1
68,162,undirected,1
20,250,undirected,1
23,250,undirected,1
192,250,undirected,1
58,250,undirected,1
68,250,undirected,1
20,488,undirected,1
23,488,undirected,1
192,488,undirected,1
58,488,undirected,1
68,488,undirected,1
455,506,undirected,1
575,429,undirected,1
79,142,undirected,1
79,176,undirected,1
162,142,undirected,1
162,176,undirected,1
162,145,undirected,1
162,546,undirected,1
162,552,undirected,1
162,532,undirected,1
162,36,undirected,1
162,139,undirected,1
162,554,undirected,1
162,555,undirected,1
162,553,undirected,1
162,547,undirected,1
250,142,undirected,1
250,176,undirected,1
250,145,undirected,1
250,546,undirected,1
250,552,undirected,1
250,532,undirected,1
250,36,undirected,1
250,139,undirected,1
250,554,undirected,1
250,555,undirected,1
250,553,undirected,1
250,547,undirected,1
393,142,undirected,1
393,176,undirected,1
393,145,undirected,1
393,546,undirected,1
393,552,undirected,1
393,532,undirected,1
393,36,undirected,1
393,139,undirected,1
393,554,undirected,1
393,555,undirected,1
393,553,undirected,1
393,547,undirected,1
305,142,undirected,1
305,176,undirected,1
305,145,undirected,1
305,546,undirected,1
305,552,undirected,1
305,532,undirected,1
305,36,undirected,1
305,139,undirected,1
305,554,undirected,1
305,555,undirected,1
305,553,undirected,1
305,547,undirected,1
488,142,undirected,1
488,176,undirected,1
488,145,undirected,1
488,546,undirected,1
488,552,undirected,1
488,532,undirected,1
488,36,undirected,1
488,139,undirected,1
488,554,undirected,1
488,555,undirected,1
488,553,undirected,1
488,547,undirected,1
79,36,undirected,1
473,36,undirected,1
13,393,undirected,1
79,253,undirected,1
429,532,undirected,1
506,114,undirected,1
552,243,undirected,1
142,243,undirected,1
251,243,undirected,1
251,142,undirected,1
79,591,undirected,1
139,256,undirected,1
139,253,undirected,1
253,393,undirected,1
162,393,undirected,1
251,393,undirected,1
411,393,undirected,1
591,393,undirected,1
596,393,undirected,1
607,393,undirected,1
587,393,undirected,1
597,393,undirected,1
575,393,undirected,1
624,393,undirected,1
601,393,undirected,1
593,393,undirected,1
608,393,undirected,1
600,393,undirected,1
603,393,undirected,1
253,305,undirected,1
162,305,undirected,1
251,305,undirected,1
411,305,undirected,1
591,305,undirected,1
596,305,undirected,1
607,305,undirected,1
587,305,undirected,1
597,305,undirected,1
575,305,undirected,1
624,305,undirected,1
601,305,undirected,1
593,305,undirected,1
608,305,undirected,1
600,305,undirected,1
603,305,undirected,1
253,488,undirected,1
162,488,undirected,1
251,488,undirected,1
411,488,undirected,1
591,488,undirected,1
596,488,undirected,1
607,488,undirected,1
587,488,undirected,1
597,488,undirected,1
575,488,undirected,1
624,488,undirected,1
601,488,undirected,1
593,488,undirected,1
608,488,undirected,1
600,488,undirected,1
603,488,undirected,1
243,488,undirected,1
79,488,undirected,1
506,488,undirected,1
429,488,undirected,1
242,488,undirected,1
243,305,undirected,1
79,305,undirected,1
506,305,undirected,1
429,305,undirected,1
242,305,undirected,1
243,393,undirected,1
79,393,undirected,1
506,393,undirected,1
429,393,undirected,1
242,393,undirected,1
139,393,undirected,1
473,393,undirected,1
473,305,undirected,1
473,488,undirected,1
15,393,undirected,1
15,305,undirected,1
15,488,undirected,1
15,101,undirected,1
15,256,undirected,1
15,20,undirected,1
2,488,undirected,1
633,255,undirected,1
633,63,undirected,1
633,17,undirected,1
633,15,undirected,1
633,14,undirected,1
633,11,undirected,1
633,8,undirected,1
633,9,undirected,1
633,2,undirected,1
633,3,undirected,1
473,513,undirected,1
467,513,undirected,1
458,513,undirected,1
470,513,undirected,1
452,513,undirected,1
473,506,undirected,1
467,506,undirected,1
458,506,undirected,1
470,506,undirected,1
452,506,undirected,1
473,532,undirected,1
467,532,undirected,1
458,532,undirected,1
470,532,undirected,1
452,532,undirected,1
467,13,undirected,1
470,13,undirected,1
452,13,undirected,1
473,552,undirected,1
513,552,undirected,1
506,552,undirected,1
256,533,undirected,1
107,393,undirected,1
107,305,undirected,1
107,488,undirected,1
105,533,undirected,1
107,101,undirected,1
107,162,undirected,1
107,250,undirected,1
107,393,undirected,1
107,305,undirected,1
107,488,undirected,1
107,256,undirected,1
107,13,undirected,1
105,162,undirected,1
105,250,undirected,1
105,101,undirected,1
105,393,undirected,1
105,305,undirected,1
105,488,undirected,1
105,256,undirected,1
105,13,undirected,1
106,162,undirected,1
106,250,undirected,1
106,101,undirected,1
106,393,undirected,1
106,305,undirected,1
106,488,undirected,1
106,256,undirected,1
106,398,undirected,1
106,399,undirected,1
106,400,undirected,1
106,258,undirected,1
106,13,undirected,1
615,162,undirected,1
615,250,undirected,1
615,101,undirected,1
615,393,undirected,1
615,305,undirected,1
615,488,undirected,1
615,256,undirected,1
615,13,undirected,1
231,628,undirected,1
231,629,undirected,1
231,630,undirected,1
231,631,undirected,1
236,628,undirected,1
236,629,undirected,1
236,630,undirected,1
236,631,undirected,1
252,628,undirected,1
252,629,undirected,1
252,630,undirected,1
252,631,undirected,1
226,628,undirected,1
226,629,undirected,1
226,630,undirected,1
226,631,undirected,1
225,628,undirected,1
225,629,undirected,1
225,630,undirected,1
225,631,undirected,1
221,628,undirected,1
221,629,undirected,1
221,630,undirected,1
221,631,undirected,1
556,628,undirected,1
556,629,undirected,1
556,630,undirected,1
556,631,undirected,1
236,250,undirected,1
252,250,undirected,1
226,250,undirected,1
225,250,undirected,1
221,250,undirected,1
628,250,undirected,1
629,250,undirected,1
630,250,undirected,1
631,250,undirected,1
556,250,undirected,1
236,15,undirected,1
252,15,undirected,1
226,15,undirected,1
225,15,undirected,1
221,15,undirected,1
628,15,undirected,1
629,15,undirected,1
630,15,undirected,1
631,15,undirected,1
556,15,undirected,1
231,101,undirected,1
236,101,undirected,1
252,101,undirected,1
226,101,undirected,1
225,101,undirected,1
221,101,undirected,1
628,101,undirected,1
629,101,undirected,1
630,101,undirected,1
631,101,undirected,1
556,101,undirected,1
231,393,undirected,1
236,393,undirected,1
252,393,undirected,1
226,393,undirected,1
225,393,undirected,1
221,393,undirected,1
628,393,undirected,1
629,393,undirected,1
630,393,undirected,1
631,393,undirected,1
556,393,undirected,1
231,305,undirected,1
236,305,undirected,1
252,305,undirected,1
226,305,undirected,1
225,305,undirected,1
221,305,undirected,1
628,305,undirected,1
629,305,undirected,1
630,305,undirected,1
631,305,undirected,1
556,305,undirected,1
231,488,undirected,1
236,488,undirected,1
252,488,undirected,1
226,488,undirected,1
225,488,undirected,1
221,488,undirected,1
628,488,undirected,1
629,488,undirected,1
630,488,undirected,1
631,488,undirected,1
556,488,undirected,1
231,256,undirected,1
236,256,undirected,1
252,256,undirected,1
226,256,undirected,1
225,256,undirected,1
221,256,undirected,1
628,256,undirected,1
629,256,undirected,1
630,256,undirected,1
631,256,undirected,1
556,256,undirected,1
635,636,undirected,1
635,637,undirected,1
635,638,undirected,1
635,639,undirected,1
635,162,undirected,1
635,13,undirected,1
635,101,undirected,1
636,637,undirected,1
636,638,undirected,1
636,639,undirected,1
636,162,undirected,1
636,13,undirected,1
636,101,undirected,1
637,638,undirected,1
637,639,undirected,1
637,162,undirected,1
637,13,undirected,1
637,101,undirected,1
637,638,undirected,1
638,639,undirected,1
638,162,undirected,1
638,13,undirected,1
638,101,undirected,1
639,162,undirected,1
639,13,undirected,1
639,101,undirected,1
162,13,undirected,1
162,101,undirected,1
13,101,undirected,1
639,101,undirected,1
639,162,undirected,1
639,13,undirected,1
639,118,undirected,1
639,12,undirected,1
639,16,undirected,1
162,12,undirected,1
162,16,undirected,1
638,640,undirected,1
640,639,undirected,1
640,639,undirected,1
638,639,undirected,1
638,639,undirected,1
640,13,undirected,1
640,13,undirected,1
638,13,undirected,1
638,13,undirected,1
640,162,undirected,1
640,162,undirected,1
638,162,undirected,1
638,162,undirected,1
640,635,undirected,1
641,639,undirected,1
642,639,undirected,1
643,639,undirected,1
642,641,undirected,1
643,641,undirected,1
643,642,undirected,1
644,645,undirected,1
646,639,undirected,1
79,413,undirected,1
652,475,undirected,1
552,71,undirected,1
546,71,undirected,1
448,471,undirected,1
448,242,undirected,1
471,242,undirected,1
305,114,undirected,1
474,650,undirected,1
460,649,undirected,1
464,649,undirected,1
481,649,undirected,1
484,649,undirected,1
457,634,undirected,1
648,20,undirected,1
648,23,undirected,1
653,350,undirected,1
647,242,undirected,1
647,552,undirected,1
647,546,undirected,1
651,393,undirected,1
651,305,undirected,1
651,488,undirected,1
651,13,undirected,1
651,101,undirected,1
651,256,undirected,1
651,162,undirected,1
506,45,undirected,1
507,45,undirected,1
508,45,undirected,1
495,45,undirected,1
506,471,undirected,1
507,471,undirected,1
508,471,undirected,1
495,471,undirected,1
506,532,undirected,1
507,532,undirected,1
508,532,undirected,1
495,532,undirected,1
635,12,undirected,1
579,45,undirected,1
579,5,undirected,1
579,119,undirected,1
579,36,undirected,1
579,15,undirected,1
647,118,undirected,1
647,557,undirected,1
647,410,undirected,1
515,75,undirected,1
1,657,directed,1
5,657,directed,1
13,656,directed,1
15,656,directed,1
2,656,directed,1
3,656,directed,1
8,656,directed,1
9,656,directed,1
11,656,directed,1
14,656,directed,1
17,656,directed,1
63,656,directed,1
4,656,directed,1
6,656,directed,1
7,656,directed,1
12,656,directed,1
16,656,directed,1
10,656,directed,1
13,658,directed,1
20,658,directed,1
18,658,directed,1
19,658,directed,1
22,658,directed,1
21,658,directed,1
13,659,directed,1
20,659,directed,1
25,659,directed,1
23,659,directed,1
24,659,directed,1
26,659,directed,1
27,659,directed,1
28,659,directed,1
33,659,directed,1
29,659,directed,1
30,659,directed,1
25,660,directed,1
31,660,directed,1
32,660,directed,1
13,662,directed,1
25,662,directed,1
34,662,directed,1
35,662,directed,1
36,662,directed,1
37,662,directed,1
38,662,directed,1
39,662,directed,1
40,662,directed,1
41,662,directed,1
42,662,directed,1
43,662,directed,1
13,665,directed,1
25,665,directed,1
34,665,directed,1
46,665,directed,1
47,665,directed,1
48,665,directed,1
49,665,directed,1
50,665,directed,1
13,666,directed,1
25,666,directed,1
34,666,directed,1
56,666,directed,1
51,666,directed,1
52,666,directed,1
53,666,directed,1
54,666,directed,1
55,666,directed,1
57,666,directed,1
58,666,directed,1
59,666,directed,1
60,666,directed,1
62,666,directed,1
17,666,directed,1
64,666,directed,1
13,668,directed,1
25,668,directed,1
34,668,directed,1
56,668,directed,1
71,668,directed,1
65,668,directed,1
66,668,directed,1
67,668,directed,1
68,668,directed,1
69,668,directed,1
70,668,directed,1
72,668,directed,1
73,668,directed,1
74,668,directed,1
75,668,directed,1
76,668,directed,1
77,668,directed,1
78,668,directed,1
79,668,directed,1
80,668,directed,1
81,668,directed,1
13,672,directed,1
25,672,directed,1
34,672,directed,1
56,672,directed,1
71,672,directed,1
65,672,directed,1
66,672,directed,1
82,672,directed,1
83,672,directed,1
84,672,directed,1
85,672,directed,1
86,672,directed,1
87,672,directed,1
88,672,directed,1
89,672,directed,1
90,672,directed,1
91,672,directed,1
92,672,directed,1
93,672,directed,1
94,672,directed,1
95,672,directed,1
96,672,directed,1
97,672,directed,1
98,672,directed,1
99,672,directed,1
102,672,directed,1
34,673,directed,1
88,673,directed,1
96,673,directed,1
13,657,directed,1
25,657,directed,1
34,657,directed,1
56,657,directed,1
71,657,directed,1
103,657,directed,1
108,657,directed,1
110,657,directed,1
111,657,directed,1
112,657,directed,1
113,657,directed,1
114,657,directed,1
115,657,directed,1
116,657,directed,1
117,657,directed,1
118,657,directed,1
105,675,directed,1
106,675,directed,1
107,675,directed,1
109,675,directed,1
13,676,directed,1
25,676,directed,1
34,676,directed,1
56,676,directed,1
71,676,directed,1
119,676,directed,1
120,676,directed,1
121,676,directed,1
122,676,directed,1
123,676,directed,1
124,676,directed,1
125,676,directed,1
13,699,directed,1
25,699,directed,1
34,699,directed,1
56,699,directed,1
71,699,directed,1
121,699,directed,1
122,699,directed,1
124,699,directed,1
125,699,directed,1
126,699,directed,1
127,699,directed,1
128,699,directed,1
129,699,directed,1
130,699,directed,1
131,699,directed,1
132,699,directed,1
133,699,directed,1
134,699,directed,1
135,699,directed,1
13,679,directed,1
25,679,directed,1
34,679,directed,1
56,679,directed,1
71,679,directed,1
122,679,directed,1
131,679,directed,1
136,679,directed,1
138,679,directed,1
132,679,directed,1
133,679,directed,1
139,679,directed,1
140,679,directed,1
124,679,directed,1
125,679,directed,1
139,680,directed,1
140,680,directed,1
141,680,directed,1
110,681,directed,1
114,681,directed,1
143,681,directed,1
13,683,directed,1
25,683,directed,1
34,683,directed,1
56,683,directed,1
71,683,directed,1
122,683,directed,1
131,683,directed,1
149,683,directed,1
150,683,directed,1
151,683,directed,1
152,683,directed,1
153,683,directed,1
154,683,directed,1
156,683,directed,1
161,683,directed,1
157,683,directed,1
158,683,directed,1
162,683,directed,1
159,685,directed,1
160,685,directed,1
122,685,directed,1
149,685,directed,1
150,685,directed,1
151,685,directed,1
152,685,directed,1
13,677,directed,1
25,677,directed,1
34,677,directed,1
56,677,directed,1
71,677,directed,1
156,677,directed,1
122,677,directed,1
131,677,directed,1
162,677,directed,1
110,677,directed,1
214,677,directed,1
58,677,directed,1
192,677,directed,1
68,677,directed,1
114,677,directed,1
143,677,directed,1
159,677,directed,1
142,677,directed,1
144,677,directed,1
145,677,directed,1
126,677,directed,1
135,677,directed,1
173,677,directed,1
163,677,directed,1
171,677,directed,1
172,677,directed,1
174,677,directed,1
175,677,directed,1
176,677,directed,1
177,677,directed,1
178,677,directed,1
179,677,directed,1
180,677,directed,1
181,677,directed,1
182,677,directed,1
183,677,directed,1
184,677,directed,1
185,677,directed,1
186,677,directed,1
187,677,directed,1
188,677,directed,1
189,677,directed,1
190,677,directed,1
191,677,directed,1
193,677,directed,1
194,677,directed,1
195,677,directed,1
196,677,directed,1
197,677,directed,1
198,677,directed,1
199,677,directed,1
200,677,directed,1
203,677,directed,1
204,677,directed,1
205,677,directed,1
206,677,directed,1
210,677,directed,1
211,677,directed,1
212,677,directed,1
213,677,directed,1
215,677,directed,1
216,677,directed,1
217,677,directed,1
13,689,directed,1
25,689,directed,1
34,689,directed,1
56,689,directed,1
71,689,directed,1
156,689,directed,1
135,689,directed,1
219,689,directed,1
239,689,directed,1
240,689,directed,1
220,689,directed,1
223,689,directed,1
224,689,directed,1
227,689,directed,1
228,689,directed,1
229,689,directed,1
230,689,directed,1
232,689,directed,1
233,689,directed,1
234,689,directed,1
241,689,directed,1
221,689,directed,1
225,689,directed,1
226,689,directed,1
231,689,directed,1
236,689,directed,1
243,689,directed,1
237,689,directed,1
235,689,directed,1
238,689,directed,1
79,685,directed,1
242,685,directed,1
243,685,directed,1
244,685,directed,1
245,685,directed,1
246,685,directed,1
248,685,directed,1
249,685,directed,1
252,685,directed,1
254,685,directed,1
256,685,directed,1
258,685,directed,1
15,691,directed,1
2,691,directed,1
3,691,directed,1
8,691,directed,1
9,691,directed,1
11,691,directed,1
14,691,directed,1
17,691,directed,1
63,691,directed,1
79,691,directed,1
13,692,directed,1
25,692,directed,1
34,692,directed,1
56,692,directed,1
71,692,directed,1
156,692,directed,1
135,692,directed,1
259,692,directed,1
260,692,directed,1
261,692,directed,1
262,692,directed,1
263,692,directed,1
264,692,directed,1
265,692,directed,1
266,692,directed,1
267,692,directed,1
268,692,directed,1
269,692,directed,1
270,692,directed,1
271,692,directed,1
272,692,directed,1
273,692,directed,1
274,692,directed,1
275,692,directed,1
276,692,directed,1
277,692,directed,1
278,692,directed,1
279,692,directed,1
280,692,directed,1
281,692,directed,1
282,692,directed,1
283,692,directed,1
284,692,directed,1
285,692,directed,1
286,692,directed,1
287,692,directed,1
288,692,directed,1
289,692,directed,1
290,692,directed,1
291,692,directed,1
304,692,directed,1
292,689,directed,1
293,689,directed,1
294,689,directed,1
295,689,directed,1
296,689,directed,1
297,689,directed,1
298,689,directed,1
299,689,directed,1
300,689,directed,1
302,689,directed,1
303,692,directed,1
293,695,directed,1
240,695,directed,1
302,695,directed,1
306,700,directed,1
307,700,directed,1
308,700,directed,1
309,700,directed,1
310,700,directed,1
311,700,directed,1
312,700,directed,1
313,700,directed,1
314,700,directed,1
315,700,directed,1
316,700,directed,1
317,700,directed,1
318,700,directed,1
319,700,directed,1
320,700,directed,1
323,700,directed,1
305,700,directed,1
13,700,directed,1
25,700,directed,1
34,700,directed,1
56,700,directed,1
71,700,directed,1
156,700,directed,1
135,700,directed,1
13,704,directed,1
25,704,directed,1
34,704,directed,1
56,704,directed,1
71,704,directed,1
156,704,directed,1
135,704,directed,1
324,704,directed,1
325,704,directed,1
326,704,directed,1
327,704,directed,1
328,704,directed,1
329,704,directed,1
330,704,directed,1
331,704,directed,1
332,704,directed,1
333,704,directed,1
334,704,directed,1
335,704,directed,1
336,704,directed,1
337,704,directed,1
